PredictionDate,CreateDateTime,DBD,DepartureDate,FlightNo,DepartureStation,ArrivalStation,AircraftType,Capacity,ScheduledDepartureTime,ProjectedTotalPax,PredictedBaggageWeight,ReportingDate,MedianPredBaggageWt,Sector,SECTOR_TYPE,MONTH,DAY_WEEK,TIME_BAND,Duration,Delay,ActualTotalPax,ActualBaggageWeight,APE
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG534,BLR,DBR,Boeing,189,2025-05-13 09:55:00,86,937.5205078125,2025-05-12,1168.0,BLR-DBR,Metro to Non-Metro,May,Tuesday,C,Within 3 hour,On Time,60.0,393.0,1.3855483659351144
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG534,GOX,BLR,Boeing,189,2025-05-13 08:10:00,179,2257.705322265625,2025-05-12,1385.8333333333333,GOX-BLR,Non-Metro to Metro,May,Tuesday,C,Within 1.5 hour,On Time,171.0,1525.0,0.48046250640368854
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG535,DBR,BLR,Boeing,189,2025-05-13 13:30:00,156,1713.3818359375,2025-05-12,1152.0,DBR-BLR,Non-Metro to Metro,May,Tuesday,D,Within 3 hour,On Time,135.0,1286.0,0.3323342425641524
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG53,CCJ,DXB,Boeing,186,2025-05-13 23:25:00,186,3822.921142578125,2025-05-12,3772.6222222222223,CCJ-DXB,Non-Metro to International,May,Tuesday,G,Within 3 hour,On Time,181.0,3677.0,0.039684836164842266
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG54,DXB,CCJ,Boeing,186,2025-05-13 12:10:00,180,4734.0263671875,2025-05-12,4570.6,DXB-CCJ,International to Non-Metro,May,Tuesday,D,More than 3 hour,Delayed,177.0,4542.0,0.04227793200957728
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG57,JAI,DXB,Boeing,186,2025-05-13 08:55:00,169,2679.431640625,2025-05-12,2839.032258064516,JAI-DXB,Non-Metro to International,May,Tuesday,C,Within 3 hour,On Time,165.0,2571.0,0.04217488939128744
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG58,DXB,JAI,Boeing,186,2025-05-13 03:15:00,81,1830.33642578125,2025-05-12,3131.6129032258063,DXB-JAI,International to Non-Metro,May,Tuesday,A,More than 3 hour,Delayed,65.0,1300.0,0.4079510967548077
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG59,BOM,DXB,Boeing,186,2025-05-13 02:00:00,186,2845.69140625,2025-05-12,2584.8,BOM-DXB,Metro to International,May,Tuesday,A,Within 3 hour,On Time,183.0,2894.0,0.016692672339322735
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG5,DEL,DXB,Boeing,189,2025-05-13 18:45:00,178,2286.660888671875,2025-05-12,2663.222222222222,DEL-DXB,Metro to International,May,Tuesday,E,Within 3 hour,On Time,179.0,2236.0,0.02265692695522138
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG60,DXB,BOM,Boeing,186,2025-05-13 16:00:00,65,1273.9752197265625,2025-05-12,1624.3863636363637,DXB-BOM,International to Metro,May,Tuesday,D,More than 3 hour,Delayed,75.0,1267.0,0.005505303651588397
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG611,AMD,DED,Boeing,189,2025-05-13 11:30:00,123,863.6782836914062,2025-05-12,1196.6829268292684,AMD-DED,Metro to Non-Metro,May,Tuesday,D,Within 3 hour,On Time,99.0,994.0,0.1311083665076396
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG616,DED,AMD,Boeing,189,2025-05-13 13:50:00,137,1373.9376220703125,2025-05-12,896.3414634146342,DED-AMD,Non-Metro to Metro,May,Tuesday,D,Within 3 hour,On Time,136.0,1539.0,0.10725300710181124
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG6,DXB,DEL,Boeing,189,2025-05-13 11:10:00,71,1490.7330322265625,2025-05-12,2286.4444444444443,DXB-DEL,International to Metro,May,Tuesday,D,More than 3 hour,Delayed,90.0,1506.0,0.010137428800423306
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG8157,DEL,BOM,Boeing,189,2025-05-13 06:10:00,145,1072.15185546875,2025-05-12,1022.325,DEL-BOM,Metro to Metro,May,Tuesday,B,Within 3 hour,On Time,152.0,834.0,0.28555378353567146
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG8169,GAU,DEL,Boeing,189,2025-05-13 14:45:00,166,1363.4500732421875,2025-05-12,1562.2857142857142,GAU-DEL,Non-Metro to Metro,May,Tuesday,D,Within 3 hour,On Time,123.0,1159.0,0.17640213394494175
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG831,BLR,DED,Boeing,144,2025-05-13 05:20:00,108,776.994384765625,2025-05-12,933.3684210526316,BLR-DED,Metro to Non-Metro,May,Tuesday,B,Within 3 hour,On Time,46.0,430.0,0.8069636855014535
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG832,DED,BLR,Boeing,144,2025-05-13 09:00:00,131,1326.9525146484375,2025-05-12,842.078947368421,DED-BLR,Non-Metro to Metro,May,Tuesday,C,More than 3 hour,On Time,73.0,706.0,0.8795361397286651
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG869,CCU,BLR,Boeing,144,2025-05-13 23:40:00,139,1220.064208984375,2025-05-12,1035.6969696969697,CCU-BLR,Metro to Metro,May,Tuesday,G,Within 3 hour,On Time,136.0,1127.0,0.08257693787433451
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG873,BLR,CCU,Boeing,144,2025-05-13 20:20:00,142,1089.4027099609375,2025-05-12,1316.6363636363637,BLR-CCU,Metro to Metro,May,Tuesday,F,Within 3 hour,On Time,139.0,937.0,0.162649637098119
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG87,DEL,BKK,Boeing,189,2025-05-13 21:20:00,95,1009.9466552734375,2025-05-12,1511.8684210526317,DEL-BKK,Metro to International,May,Tuesday,F,More than 3 hour,On Time,91.0,1027.0,0.01660500947084956
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG88,BKK,DEL,Boeing,189,2025-05-13 03:50:00,98,1222.2625732421875,2025-05-12,1840.4473684210527,BKK-DEL,International to Metro,May,Tuesday,A,Within 3 hour,Preponed,94.0,1042.0,0.17299671136486325
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG895,BLR,IXB,Boeing,144,2025-05-13 12:55:00,143,1063.2843017578125,2025-05-12,1272.8,BLR-IXB,Metro to Non-Metro,May,Tuesday,D,Within 3 hour,On Time,138.0,977.0,0.08831555962928608
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG896,IXB,BLR,Boeing,144,2025-05-13 16:15:00,138,1211.18603515625,2025-05-12,1224.2820512820513,IXB-BLR,Non-Metro to Metro,May,Tuesday,E,More than 3 hour,On Time,132.0,750.0,0.6149147135416667
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG914,DEL,IXB,Boeing,189,2025-05-13 15:00:00,171,1593.7156982421875,2025-05-12,1742.357142857143,DEL-IXB,Metro to Non-Metro,May,Tuesday,D,Within 3 hour,On Time,87.0,735.0,1.1683206778805273
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG914,PNQ,DEL,Boeing,189,2025-05-13 12:00:00,121,2107.645263671875,0001-01-01,,PNQ-DEL,Metro to Metro,May,Tuesday,D,Within 3 hour,On Time,122.0,929.0,1.2687247186995425
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG937,PNQ,DEL,Boeing,189,2025-05-13 05:55:00,148,1303.828857421875,2025-05-12,1641.4444444444443,PNQ-DEL,Metro to Metro,May,Tuesday,B,Within 3 hour,On Time,123.0,972.0,0.34138771339699076
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG944,BOM,PAT,Boeing,186,2025-05-13 06:55:00,155,1564.15478515625,2025-05-12,1065.0,BOM-PAT,Metro to Non-Metro,May,Tuesday,B,Within 3 hour,On Time,176.0,1357.0,0.15265643710851143
2025-05-12,2025-12-05 06:04:14,1,2025-05-13,SG948,PAT,BOM,Boeing,186,2025-05-13 10:10:00,140,1530.6153564453125,2025-05-12,970.0,PAT-BOM,Non-Metro to Metro,May,Tuesday,C,Within 3 hour,On Time,150.0,1097.0,0.3952737980358364
2025-05-14,2025-05-14 06:03:02,1,2025-05-15,SG15,AMD,DXB,Boeing,189,2025-05-15 16:35:00,189,3552.581787109375,2025-05-14,3312.311111111111,AMD-DXB,Metro to International,May,Thursday,E,Within 3 hour,On Time,175.0,3136.0,0.13283858007314253
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG115,BOM,DBR,Boeing,149,2025-05-14 06:30:00,142,1373.2882080078125,2025-05-13,1745.657894736842,BOM-DBR,Metro to Non-Metro,May,Wednesday,B,Within 3 hour,On Time,144.0,1289.0,0.06539038635206555
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG116,DBR,BOM,Boeing,149,2025-05-14 09:30:00,149,1450.855224609375,2025-05-13,1165.0,DBR-BOM,Non-Metro to Metro,May,Wednesday,C,Within 3 hour,On Time,148.0,1614.0,0.10108102564474906
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG11,DEL,DXB,Boeing,189,2025-05-14 07:45:00,181,2221.501953125,2025-05-13,2461.0444444444443,DEL-DXB,Metro to International,May,Wednesday,B,Within 3 hour,On Time,180.0,2558.0,0.1315473209050039
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG12,DXB,DEL,Boeing,189,2025-05-14 22:45:00,123,2320.42919921875,2025-05-13,2714.590909090909,DXB-DEL,International to Metro,May,Wednesday,G,More than 3 hour,Preponed,160.0,2951.0,0.21368037979710267
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG13,BOM,DXB,Boeing,186,2025-05-14 23:15:00,181,2802.441162109375,2025-05-13,2828.1555555555556,BOM-DXB,Metro to International,May,Wednesday,G,Within 3 hour,On Time,176.0,3025.0,0.07357316955061984
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG14,DXB,BOM,Boeing,186,2025-05-14 02:15:00,84,1589.06201171875,2025-05-13,1781.9772727272727,DXB-BOM,International to Metro,May,Wednesday,A,More than 3 hour,Delayed,98.0,1954.0,0.18676457946839817
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG151,DEL,BLR,Boeing,149,2025-05-14 20:00:00,149,1496.0040283203125,2025-05-13,1279.923076923077,DEL-BLR,Metro to Metro,May,Wednesday,F,Within 3 hour,On Time,143.0,1465.0,0.021163159263011946
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG158,BOM,DEL,Boeing,189,2025-05-14 09:05:00,150,1207.5797119140625,2025-05-13,1456.952380952381,BOM-DEL,Metro to Metro,May,Wednesday,C,Within 3 hour,On Time,75.0,574.0,1.1037974075157884
2025-05-13,2025-05-13 06:03:05,1,2025-05-14,SG15,AMD,DXB,Boeing,189,2025-05-14 16:35:00,189,3311.34326171875,2025-05-13,3301.488888888889,AMD-DXB,Metro to International,May,Wednesday,E,Within 3 hour,On Time,181.0,3161.0,0.04756193031279658
2025-05-20,2025-05-20 06:12:10,1,2025-05-21,SG532,PAT,BLR,Boeing,189,2025-05-21 20:15:00,188,1705.986572265625,2025-05-20,1594.0714285714287,PAT-BLR,Non-Metro to Metro,May,Wednesday,F,Within 3 hour,On Time,184.0,1630.0,0.04661752899731595
2025-05-20,2025-05-20 06:12:10,1,2025-05-21,SG534,BLR,DBR,Boeing,189,2025-05-21 09:55:00,115,1256.529052734375,2025-05-20,995.1666666666666,BLR-DBR,Metro to Non-Metro,May,Wednesday,C,Within 3 hour,On Time,124.0,1033.0,0.21638824078835914
2025-05-20,2025-05-20 06:12:10,1,2025-05-21,SG534,GOX,BLR,Boeing,189,2025-05-21 08:10:00,136,1925.63330078125,2025-05-20,1351.8333333333333,GOX-BLR,Non-Metro to Metro,May,Wednesday,C,Within 1.5 hour,On Time,158.0,1235.0,0.5592172475961539
2025-05-20,2025-05-20 06:12:10,1,2025-05-21,SG535,DBR,BLR,Boeing,189,2025-05-21 13:30:00,173,2025.2822265625,2025-05-20,1355.6923076923076,DBR-BLR,Non-Metro to Metro,May,Wednesday,D,Within 3 hour,On Time,139.0,1261.0,0.6060921701526566
2025-05-20,2025-05-20 06:12:10,1,2025-05-21,SG53,CCJ,DXB,Boeing,186,2025-05-21 23:25:00,185,3670.364013671875,2025-05-20,3770.4444444444443,CCJ-DXB,Non-Metro to International,May,Wednesday,G,Within 3 hour,On Time,150.0,3378.0,0.08654944158433245
2025-05-20,2025-05-20 06:12:10,1,2025-05-21,SG54,DXB,CCJ,Boeing,186,2025-05-21 12:20:00,168,4326.4501953125,2025-05-20,4677.777777777777,DXB-CCJ,International to Non-Metro,May,Wednesday,D,More than 3 hour,Delayed,185.0,4169.0,0.03776689741244903
2025-05-20,2025-05-20 06:12:10,1,2025-05-21,SG55,ATQ,DXB,Boeing,186,2025-05-21 09:15:00,174,2875.864990234375,2025-05-20,2887.5833333333335,ATQ-DXB,Non-Metro to International,May,Wednesday,C,Within 3 hour,On Time,104.0,1767.0,0.6275410244676712
2025-05-20,2025-05-20 06:12:10,1,2025-05-21,SG56,DXB,ATQ,Boeing,186,2025-05-21 03:00:00,86,1642.3734130859375,2025-05-20,2455.277777777778,DXB-ATQ,International to Non-Metro,May,Wednesday,A,More than 3 hour,Delayed,40.0,737.0,1.2284578196552747
2025-05-20,2025-05-20 06:12:10,1,2025-05-21,SG57,JAI,DXB,Boeing,186,2025-05-21 08:55:00,168,2766.399658203125,2025-05-20,2860.6875,JAI-DXB,Non-Metro to International,May,Wednesday,C,Within 3 hour,On Time,160.0,2459.0,0.1250100277361224
2025-05-20,2025-05-20 06:12:10,1,2025-05-21,SG58,DXB,JAI,Boeing,186,2025-05-21 03:05:00,96,2171.57177734375,2025-05-20,3038.34375,DXB-JAI,International to Non-Metro,May,Wednesday,A,More than 3 hour,Delayed,112.0,2111.0,0.028693404710445288
2025-05-20,2025-05-20 06:12:10,1,2025-05-21,SG59,BOM,DXB,Boeing,189,2025-05-21 02:00:00,189,2523.3095703125,2025-05-20,2687.5777777777776,BOM-DXB,Metro to International,May,Wednesday,A,Within 3 hour,On Time,180.0,2454.0,0.028243508684800325
2025-05-20,2025-05-20 06:12:10,1,2025-05-21,SG5,DEL,DXB,Boeing,189,2025-05-21 18:45:00,181,2124.9111328125,2025-05-20,2539.9333333333334,DEL-DXB,Metro to International,May,Wednesday,E,Within 3 hour,On Time,184.0,1952.0,0.08858152295722337
2025-05-20,2025-05-20 06:12:10,1,2025-05-21,SG60,DXB,BOM,Boeing,189,2025-05-21 16:00:00,97,1934.1204833984375,2025-05-20,1543.9302325581396,DXB-BOM,International to Metro,May,Wednesday,D,More than 3 hour,Delayed,89.0,1499.0,0.29027383815773017
2025-05-20,2025-05-20 06:12:10,1,2025-05-21,SG611,AMD,DED,Boeing,189,2025-05-21 11:30:00,182,1481.8896484375,2025-05-20,1310.6511627906978,AMD-DED,Metro to Non-Metro,May,Wednesday,D,Within 3 hour,On Time,174.0,1453.0,0.01988275873193393
2025-05-20,2025-05-20 06:12:10,1,2025-05-21,SG616,DED,AMD,Boeing,189,2025-05-21 13:50:00,155,1138.6282958984375,2025-05-20,1017.0714285714286,DED-AMD,Non-Metro to Metro,May,Wednesday,D,Within 3 hour,On Time,174.0,1830.0,0.3777987454106899
2025-05-20,2025-05-20 06:12:10,1,2025-05-21,SG6,DXB,DEL,Boeing,189,2025-05-21 11:10:00,90,1613.561279296875,2025-05-20,2087.0444444444443,DXB-DEL,International to Metro,May,Wednesday,D,More than 3 hour,Delayed,105.0,1596.0,0.01100330783012218
2025-05-20,2025-05-20 06:12:10,1,2025-05-21,SG709,DEL,BOM,Boeing,149,2025-05-21 18:25:00,124,979.2092895507812,2025-05-20,1017.5806451612904,DEL-BOM,Metro to Metro,May,Wednesday,E,Within 3 hour,On Time,147.0,1144.0,0.14404782381924716
2025-05-20,2025-05-20 06:12:10,1,2025-05-21,SG710,BOM,DEL,Boeing,149,2025-05-21 22:35:00,135,938.8888549804688,2025-05-20,1016.741935483871,BOM-DEL,Metro to Metro,May,Wednesday,G,Within 3 hour,On Time,139.0,947.0,0.008565095057583157
2025-05-20,2025-05-20 06:12:10,1,2025-05-21,SG711,CCU,IXB,Boeing,189,2025-05-21 13:30:00,177,2398.200439453125,2025-05-20,824.25,CCU-IXB,Metro to Non-Metro,May,Wednesday,D,Within 1.5 hour,On Time,189.0,1558.0,0.5392814117157413
2025-05-20,2025-05-20 06:12:10,1,2025-05-21,SG711,DEL,CCU,Boeing,189,2025-05-21 09:20:00,178,2186.27685546875,2025-05-20,1473.6,DEL-CCU,Metro to Metro,May,Wednesday,C,Within 3 hour,On Time,182.0,1214.0,0.8008870308638797
2025-05-20,2025-05-20 06:12:10,1,2025-05-21,SG712,CCU,DEL,Boeing,189,2025-05-21 17:10:00,128,1763.1552734375,2025-05-20,991.4,CCU-DEL,Metro to Metro,May,Wednesday,E,Within 3 hour,On Time,182.0,1263.0,0.3960057588578781
2025-05-20,2025-05-20 06:12:10,1,2025-05-21,SG712,IXB,CCU,Boeing,189,2025-05-21 15:20:00,119,1656.41943359375,2025-05-20,1004.6,IXB-CCU,Non-Metro to Metro,May,Wednesday,D,Within 1.5 hour,On Time,141.0,972.0,0.7041352197466564
2025-05-20,2025-05-20 06:12:10,1,2025-05-21,SG8157,DEL,BOM,Boeing,149,2025-05-21 06:10:00,133,831.9744873046875,2025-05-20,1033.6976744186047,DEL-BOM,Metro to Metro,May,Wednesday,B,Within 3 hour,On Time,136.0,807.0,0.030947320080157992
2025-05-20,2025-05-20 06:12:10,1,2025-05-21,SG873,BLR,CCU,Boeing,144,2025-05-21 20:20:00,143,1041.7696533203125,2025-05-20,1260.0588235294117,BLR-CCU,Metro to Metro,May,Wednesday,F,Within 3 hour,On Time,120.0,978.0,0.06520414449929704
2025-05-20,2025-05-20 06:12:10,1,2025-05-21,SG87,DEL,BKK,Boeing,189,2025-05-21 21:20:00,168,1604.2625732421875,2025-05-20,1564.2307692307693,DEL-BKK,Metro to International,May,Wednesday,F,More than 3 hour,On Time,181.0,1794.0,0.10576222227302814
2025-05-20,2025-05-20 06:12:10,1,2025-05-21,SG88,BKK,DEL,Boeing,189,2025-05-21 03:50:00,112,1386.12548828125,2025-05-20,1798.7631578947369,BKK-DEL,International to Metro,May,Wednesday,A,Within 3 hour,Preponed,114.0,1457.0,0.048644139820693204
2025-05-20,2025-05-20 06:12:10,1,2025-05-21,SG895,BLR,IXB,Boeing,144,2025-05-21 12:55:00,140,997.5496215820312,2025-05-20,1193.6976744186047,BLR-IXB,Metro to Non-Metro,May,Wednesday,D,Within 3 hour,On Time,137.0,660.0,0.5114388205788353
2025-05-20,2025-05-20 06:12:10,1,2025-05-21,SG896,IXB,BLR,Boeing,144,2025-05-21 16:15:00,144,1107.0074462890625,2025-05-20,1197.3095238095239,IXB-BLR,Non-Metro to Metro,May,Wednesday,E,More than 3 hour,On Time,117.0,658.0,0.6823821372174202
2025-05-20,2025-05-20 06:12:10,1,2025-05-21,SG914,DEL,IXB,Boeing,212,2025-05-21 15:00:00,188,1704.4332275390625,2025-05-20,1722.840909090909,DEL-IXB,Metro to Non-Metro,May,Wednesday,D,Within 3 hour,On Time,200.0,1993.0,0.14479015176163448
2025-05-20,2025-05-20 06:12:10,1,2025-05-21,SG914,PNQ,DEL,Boeing,212,2025-05-21 12:00:00,171,2420.32470703125,2025-05-20,1377.4,PNQ-DEL,Metro to Metro,May,Wednesday,D,Within 3 hour,On Time,188.0,1472.0,0.6442423281462296
2025-05-20,2025-05-20 06:12:10,1,2025-05-21,SG937,PNQ,DEL,Boeing,189,2025-05-21 05:55:00,162,1142.2406005859375,2025-05-20,1595.5111111111112,PNQ-DEL,Metro to Metro,May,Wednesday,B,Within 3 hour,On Time,181.0,1458.0,0.21657023279428156
2025-05-20,2025-05-20 06:12:10,1,2025-05-21,SG944,BOM,PAT,Boeing,186,2025-05-21 06:55:00,163,1941.431884765625,2025-05-20,1231.7,BOM-PAT,Metro to Non-Metro,May,Wednesday,B,Within 3 hour,On Time,172.0,1149.0,0.6896709179857484
2025-05-20,2025-05-20 06:12:10,1,2025-05-21,SG948,PAT,BOM,Boeing,186,2025-05-21 10:10:00,163,1905.3505859375,2025-05-20,1049.2,PAT-BOM,Non-Metro to Metro,May,Wednesday,C,Within 3 hour,On Time,185.0,1339.0,0.42296533677184467
2025-05-20,2025-05-20 06:12:10,1,2025-05-21,SG950,IXB,DEL,Boeing,212,2025-05-21 17:45:00,90,1471.1180419921875,2025-05-20,1077.0,IXB-DEL,Non-Metro to Metro,May,Wednesday,E,Within 3 hour,On Time,129.0,1119.0,0.31467206612349197
2025-05-25,2025-05-25 06:02:40,1,2025-05-26,SG115,BOM,DBR,Boeing,189,2025-05-26 06:30:00,153,1246.7471923828125,2025-05-25,1679.1951219512196,BOM-DBR,Metro to Non-Metro,May,Monday,B,Within 3 hour,On Time,189.0,1617.0,0.2289751438572588
2025-05-25,2025-05-25 06:02:40,1,2025-05-26,SG116,DBR,BOM,Boeing,189,2025-05-26 09:30:00,154,1419.2032470703125,2025-05-25,1282.3658536585365,DBR-BOM,Non-Metro to Metro,May,Monday,C,Within 3 hour,On Time,153.0,1470.0,0.034555614237882656
2025-05-25,2025-05-25 06:02:40,1,2025-05-26,SG11,DEL,DXB,Boeing,189,2025-05-26 07:45:00,181,2282.235107421875,2025-05-25,2390.711111111111,DEL-DXB,Metro to International,May,Monday,B,Within 3 hour,On Time,180.0,2143.0,0.06497205199340877
2025-05-25,2025-05-25 06:02:40,1,2025-05-26,SG123,DEL,IXL,Boeing,149,2025-05-26 10:25:00,149,1687.3590087890625,2025-05-25,1481.8214285714287,DEL-IXL,Metro to Non-Metro,May,Monday,C,Within 1.5 hour,On Time,145.0,1649.0,0.023261982285665554
2025-05-25,2025-05-25 06:02:40,1,2025-05-26,SG124,IXL,DEL,Boeing,149,2025-05-26 12:20:00,149,1511.8416748046875,2025-05-25,1051.2222222222222,IXL-DEL,Non-Metro to Metro,May,Monday,D,Within 1.5 hour,On Time,140.0,1529.0,0.011221926223225964
2025-05-25,2025-05-25 06:02:40,1,2025-05-26,SG126,DEL,IXB,Boeing,149,2025-05-26 13:50:00,139,1273.677490234375,2025-05-25,1324.5652173913043,DEL-IXB,Metro to Non-Metro,May,Monday,D,Within 3 hour,On Time,149.0,1276.0,0.0018201487191418495
2025-05-25,2025-05-25 06:02:40,1,2025-05-26,SG12,DXB,DEL,Boeing,189,2025-05-26 22:45:00,159,2883.496826171875,2025-05-25,2697.711111111111,DXB-DEL,International to Metro,May,Monday,G,More than 3 hour,Preponed,184.0,3379.0,0.14664195733297572
2025-05-21,2025-05-21 06:03:36,1,2025-05-22,SG13,BOM,DXB,Boeing,186,2025-05-22 23:15:00,171,2492.3232421875,2025-05-21,2860.6444444444446,BOM-DXB,Metro to International,May,Thursday,G,Within 3 hour,On Time,150.0,2061.0,0.20927862308951964
2025-05-21,2025-05-21 06:03:36,1,2025-05-22,SG14,DXB,BOM,Boeing,186,2025-05-22 02:15:00,109,1981.0986328125,2025-05-21,1765.0681818181818,DXB-BOM,International to Metro,May,Thursday,A,More than 3 hour,Delayed,156.0,2826.0,0.2989742983678344
2025-05-21,2025-05-21 06:03:36,1,2025-05-22,SG151,DEL,BLR,Boeing,189,2025-05-22 20:20:00,174,1398.470947265625,2025-05-21,1324.6052631578948,DEL-BLR,Metro to Metro,May,Thursday,F,Within 3 hour,On Time,170.0,1480.0,0.05508719779349662
